,videoId,title,description,publishedAt,commentCount,dislikeCount,favoriteCount,likeCount,viewCount
358,LPTAvttw2J0,ジャルジャルのネタのタネ『大丈夫じゃないのに大丈夫ですっていう奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-09-24T09:00:04.000Z,330,48,0,2895,220914
359,U-nMmzand0A,ジャルジャルのネタのタネ『デコ狭い奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-09-19T09:00:04.000Z,262,47,0,1236,101952
360,Ix8vMH3kOf0,ジャルジャルのネタのタネ『ボツ漫才する奴（色）』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-09-17T09:00:02.000Z,408,93,0,2441,244877
361,RErQJ63Wb98,ジャルジャルのネタのタネ『速乾した奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-09-16T09:00:02.000Z,331,37,0,1970,155641
362,UcAGChIRYyc,ジャルジャルのネタのタネ『悪気なく笑いとる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-09-12T09:00:05.000Z,363,125,0,3866,400971
363,HIJ5pnhCELw,ジャルジャルのネタのタネ『突然、注意する奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-09-06T09:00:02.000Z,389,43,0,2596,255429
364,OKYEs-HSCEQ,ジャルジャルのネタのタネ『タメ口な奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-09-05T09:00:06.000Z,559,102,0,4092,340741
365,zfpHA1mJ3So,ジャルジャルのネタのタネ『ツッコミエコーかかる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-09-03T09:00:09.000Z,344,45,0,2381,157508
366,ZvCBwL0BN3g,ジャルジャルのネタのタネ『サラッとキツいこと言う奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-09-02T09:00:06.000Z,337,82,0,4042,349205
367,V4UCi-2Qp9M,ジャルジャルのネタのタネ『じわじわ引く奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-08-30T09:00:02.000Z,245,39,0,2024,227431
368,SabFDdLjK7M,ジャルジャルのネタのタネ『すぐ方針変える奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-08-28T09:00:04.000Z,266,49,0,2375,231580
369,oPVSYB-8BEI,ジャルジャルのネタのタネ『説明下手な奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-08-27T09:00:03.000Z,359,67,0,2643,306985
370,nmg_bHrxcmA,ジャルジャルのネタのタネ『最初笑ってたのに、じわじわキレる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-08-25T09:00:12.000Z,499,87,0,4401,363722
371,d_ukb_3ShaM,ジャルジャルのネタのタネ『天才すぎて変な奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-08-22T09:00:02.000Z,965,205,0,5031,467206
372,y1hP_9GDnGg,ジャルジャルのネタのタネ『うるさ過ぎてかたまる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-08-21T09:00:12.000Z,291,35,0,1901,142900
373,xieBTWvqcEk,ジャルジャルのネタのタネ『ヒント与えない奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-08-14T09:00:10.000Z,521,135,0,2827,291328
374,RFsDGLtVFlc,ジャルジャルのネタのタネ『人まちがいしたのに恥ずかしくない奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-08-12T09:00:02.000Z,481,151,0,4296,396310
375,1oenRtCoylg,ジャルジャルのネタのタネ『共通点多いのに飯断る奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-08-11T09:00:00.000Z,609,150,0,5725,660959
376,gRihZJ4e3aM,ジャルジャルのネタのタネ『けん玉兄弟やらされてる奴(楽屋)』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-08-08T09:00:01.000Z,432,55,0,2882,147308
377,zxP7bpbUiYY,ジャルジャルのネタのタネ『けん玉兄弟の奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-08-06T09:00:07.000Z,729,172,0,2759,157388
378,WW5bpMI9nPg,ジャルジャルのネタのタネ『ちょけた出しもんして後悔する奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-08-04T09:00:06.000Z,379,63,0,2908,191228
379,3G2zU7uY_Ao,ジャルジャルのネタのタネ『忙しくないのバレる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-08-01T09:00:02.000Z,342,101,0,2932,293801
380,n1PZKNvafLk,ジャルジャルのネタのタネ『角刈りフクロウな奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-07-31T09:00:03.000Z,313,53,0,2679,185360
381,PoQpvEYm2yw,ジャルジャルのネタのタネ『鮎に屁を嗅がせる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-07-30T09:00:01.000Z,285,29,0,2076,102872
382,4x7oviDGCfk,ジャルジャルのネタのタネ『絶対受かったと思った奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-07-29T09:00:00.000Z,168,62,0,2904,290597
383,oiM0r-DL_A4,ジャルジャルのネタのタネ『シュールなネタしそうな奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-07-28T09:00:09.000Z,1185,186,0,9738,593271
384,dgkAlMXPvGY,ジャルジャルのネタのタネ『客にドリンクこぼす前に店やめる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-07-27T09:00:04.000Z,228,41,0,2664,221373
385,fsoykq0dCg4,ジャルジャルのネタのタネ『客にドリンクこぼした瞬間店やめる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-07-25T09:00:02.000Z,505,96,0,6973,482478
386,Fbfbf5q7Jdo,ジャルジャルのネタのタネ『新任早々お笑い指導する奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-07-23T09:00:03.000Z,448,124,0,4175,500558
387,UnHzghzl_Rg,ジャルジャルのネタのタネ『漫才に賭ける奴③』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-07-17T09:00:01.000Z,368,54,0,2083,206841
388,zOVxrUVaXU8,ジャルジャルのネタのタネ『漫才に賭ける奴①』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-07-15T09:00:05.000Z,371,96,0,2646,355652
389,xPkFLP817mE,コントを見てほしいからチャンネル登録者を増やしたい奴#02,しきなぎではぽんさんの動画にも出演しています！↓ https://www.youtube.com/watch?v=e1iHxUDcRDU&feature=youtu.be しきなぎではぽんさんのチャンネル↓ ...,2018-07-13T10:00:13.000Z,278,29,0,1241,49577
390,yVbNoH7QEyw,ジャルジャルのネタのタネ『参観日で地獄見る奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-07-13T09:00:04.000Z,484,98,0,3585,348955
391,mRhZCMMZnOk,ジャルジャルのネタのタネ『ボケたい奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-07-10T09:00:07.000Z,547,187,0,5269,774927
392,7PdpUi76EMQ,ジャルジャルのネタのタネ『落語で結婚祝いする奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-07-09T09:00:00.000Z,281,47,0,1325,148360
393,DvzV2VmFo2Y,ジャルジャルのネタのタネ『無理やりヘンなことさせる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-07-08T09:00:04.000Z,224,62,0,2728,247068
394,mlJAF8FB9g8,ジャルジャルのネタのタネ『価値観大事にする奴①』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-07-02T09:00:08.000Z,269,76,0,1950,285497
395,mCGtGLeD2tk,ジャルジャルのネタのタネ『ラグビー教える奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-07-01T09:00:07.000Z,291,60,0,4596,417589
396,NxDgn-_nSAw,ジャルジャルのネタのタネ『初めてカラオケ行く奴 06:00〜』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-06-28T09:00:01.000Z,236,27,0,1906,200136
397,zaYQ-XNryIc,ジャルジャルのネタのタネ『初めてカラオケ行く奴 21:00〜06:00』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-06-27T09:00:05.000Z,335,42,0,2182,244292
398,FzV1B8KuKw4,ジャルジャルのネタのタネ『初めてカラオケ行く奴 19:00〜20:00』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-06-25T09:00:02.000Z,471,126,0,4639,554060
399,yXVjc-3s0H8,ジャルジャルのネタのタネ『オーディションで死ぬ奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-06-24T09:00:09.000Z,315,63,0,3563,382594
400,Y05giV5x7iE,ジャルジャルのネタのタネ『面接中、おにぎり食う奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-06-22T09:00:04.000Z,506,132,0,5620,569171
401,9pizDg8pmq0,ジャルジャルのネタのタネ『ツッコミ講座する奴 1』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-06-13T09:00:01.000Z,197,26,0,1544,123456
402,NNgKjJzPA-s,ジャルジャルのネタのタネ『ONとOFF、激しい奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-06-11T09:00:04.000Z,367,88,0,7070,514852
403,MNKc9MkiGQc,ジャルジャルのネタのタネ『「ほんまに行くんか？」って言う奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-06-07T09:00:03.000Z,377,77,0,4742,383519
404,R8wA2kmFeZQ,ジャルジャルのネタのタネ『絶対、禿げてる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-06-02T09:00:03.000Z,317,108,0,4418,426755
405,IyOSQCDWbaI,ジャルジャルのネタのタネ『死にかけてるの気付かん奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-26T09:00:01.000Z,376,67,0,3894,301854
406,6uaMYmnPtJo,ジャルジャルのネタのタネ『ガチガチやんって言う奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-23T09:00:02.000Z,263,75,0,2045,220020
407,UNGWgBrx3FE,ジャルジャルのネタのタネ『クラス全員ツッコミな奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-18T09:00:02.000Z,192,47,0,2717,176201
408,B9eJUCWak0E,ジャルジャルのネタのタネ『ミュージシャンか漫才師かわからん奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-17T09:00:04.000Z,242,43,0,1256,123577
409,XyAyixUvefU,ジャルジャルのネタのタネ『力ずくで耐える奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-16T09:00:03.000Z,361,163,0,6780,684862
410,kaucudh5_ko,ジャルジャルのネタのタネ『二人で授業する奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-15T09:00:04.000Z,922,300,0,8995,714521
411,mhDHHphq35E,ジャルジャルのネタのタネ『才能ありそうな奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-14T09:00:08.000Z,338,108,0,4426,540777
412,GNBUR4xOvJY,ジャルジャルのネタのタネ『関東出身のツッコミ下手な奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-13T09:00:05.000Z,1763,434,0,17461,1458487
413,oXzTyrZ3_pI,ジャルジャルのネタのタネ『しょうもない理由で喧嘩する奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-11T09:00:04.000Z,273,42,0,2733,171001
414,Idzr6zndyrY,ジャルジャルのネタのタネ『スタッフと仲良すぎる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-10T09:00:03.000Z,123,32,0,1438,151162
415,NwpXlLUJmDM,ジャルジャルのネタのタネ『やきもち焼く奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-09T09:00:01.000Z,184,42,0,2698,228401
416,7ChhXgpytqk,ジャルジャルのネタのタネ『脚本家って言えへん奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-08T09:00:00.000Z,347,89,0,4352,352689
417,75bzqqHTWi4,ジャルジャルのネタのタネ『｢あ｣｢え｣｢お｣っていう奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-07T09:00:00.000Z,141,37,0,1658,109477
418,h2lxWLZAad0,ジャルジャルのネタのタネ『ゲームとしてガチでピンポンパンゲームやってみる奴(攻守交代)』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-05T09:00:03.000Z,87,20,0,950,46151
419,6mkNCcm4Ezc,ジャルジャルのネタのタネ『練習なしで久々にピンポンパンゲームやってみた奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-05-02T09:00:00.000Z,598,303,0,13032,1067784
420,C5HJCKFcDSQ,ジャルジャルのネタのタネ『うそうそって言う奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-04-29T09:00:00.000Z,132,39,0,1992,215541
421,9nAra9h9QFE,ジャルジャルのネタのタネ『話すの下手な奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-04-28T09:00:00.000Z,142,45,0,1760,181480
422,CwRRJUnsys8,ジャルジャルのネタのタネ『葬式で故人偲んでるけど変なことする奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-04-26T09:00:04.000Z,226,37,0,1462,87137
423,c89pTKNQfQE,ジャルジャルのネタのタネ『守るけど傷つける奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-04-22T09:00:05.000Z,165,71,0,3432,368858
424,eBiWmdbZ_pQ,ジャルジャルのネタのタネ『嘘つき通す奴〜CD〜』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-04-21T09:00:09.000Z,286,95,0,3559,460680
425,LLR8a0FINsE,ジャルジャルのネタのタネ『機嫌悪い生徒に急に怒り出す奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-04-20T09:00:01.000Z,370,91,0,5656,547337
426,4DdR3p0MCfY,ジャルジャルのネタのタネ『先生のこと普段あだ名で呼んでるのバレる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-04-18T09:00:00.000Z,241,61,0,3288,384272
427,1UZo-Dx6k-M,ジャルジャルのネタのタネ『家庭教師のくせに鼻ほじる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-04-02T09:00:01.000Z,161,30,0,2645,121845
428,qjwXh5WWUE8,ジャルジャルのネタのタネ『股からピン球落とす奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-03-23T09:00:05.000Z,243,45,0,1934,107525
429,zr_FljYZRQo,ジャルジャルのネタのタネ『ゲップのせいで泣く奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-03-20T10:42:56.000Z,119,27,0,1733,111993
430,nV5cJLf9mw8,ジャルジャルのネタのタネ『自分の名前まちがいまくる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-03-14T09:00:02.000Z,258,45,0,3588,257618
431,UaN69Ga5eSA,ジャルジャルのネタのタネ『気持ち悪がってるけど気持ち悪いほうの奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-03-13T09:00:02.000Z,262,72,0,3642,285193
432,-ixAVJCThKY,ジャルジャルのネタのタネ『司会者のくせに全然しゃべらない奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-03-12T09:00:00.000Z,157,36,0,1288,137109
433,Tl_xqSAgEWs,ジャルジャルのネタのタネ『会話のリズム合わない奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-03-09T09:00:05.000Z,310,48,0,3535,227737
434,Ly7VIuUIanI,ジャルジャルのネタのタネ『ボロクソ言われて感心する奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-03-06T09:00:04.000Z,261,80,0,4298,416778
435,5CwtK85BaAY,ジャルジャルのネタのタネ『珍しい形でファンに支持されてる奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-03-03T09:00:01.000Z,73,25,0,1430,125807
436,F72P1G67MKo,ジャルジャルのネタのタネ『家庭教師のクセに顔キツイ奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-02-27T09:00:01.000Z,261,43,0,2755,273100
437,hyWtzRKSo1I,ジャルジャルのネタのタネ『キャーて言う奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-02-21T09:00:02.000Z,205,38,0,2713,156048
438,jiPToXdAa28,ジャルジャルのネタのタネ『友達のこと信用してない奴』【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2018-02-19T09:00:02.000Z,176,99,0,3985,442430
439,Cxa8RrSFpo0,ジャルジャル即興コント『ちいさな猫を召喚できたなら』コミックゼノン,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2017-07-27T10:00:01.000Z,14,7,0,83,5131
440,0SR1RfwvAkw,ジャルジャル即興コント『五百年目のマリオン』コミックゼノンコラボコント,コミックゼノンHP：http://www.comic-zenon.jp/ ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャル...,2017-02-23T12:30:01.000Z,11,3,0,72,3793
441,Z0Y-xpFVnEo,ジャルジャル即興コント『めしぬま。』【コミックゼノン】,コミックゼノンHP：http://www.comic-zenon.jp/ ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャル...,2017-01-26T10:00:01.000Z,12,11,0,80,6949
442,3AmcGzfGuIk,ジャルジャル×倉本美津留のお財布を買いに行ってみた！,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2017-01-21T12:00:00.000Z,50,4,0,407,26904
443,9g_eXWFKV2Y,ジャルジャル即興コント『マヤさんの夜更かし』【コミックゼノン】,コミックゼノンHP：http://www.comic-zenon.jp/ ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャル...,2016-12-29T10:00:00.000Z,7,1,0,84,4775
444,o6DV4erqtck,【MOJAMOJARUJARU】モジャモジャルジャル　レコーディング風景,モジャモジャルジャルデビューライブのチケットはこちらから購入できます！：http://yoshimoto.funity.jp/ Mojamojaljal is a music unit from Jaljal for Japanese...,2016-12-13T10:00:03.000Z,101,13,0,622,38724
445,0px-xNc5sZ0,ジャルジャルコント『嘘をつき通す奴〜ピザ〜』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-03T12:30:00.000Z,1153,1059,0,24268,4569666
446,PJboiuRpQhc,ジャルジャルコント『逆ー!!!』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-03T05:04:13.000Z,803,626,0,16542,2530100
447,PMBYiTKDg_Q,ジャルジャルコント『屁我慢してる面接官』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-03T03:26:18.000Z,492,226,0,5271,770035
448,1Sklpj_dth8,ジャルジャルコント『おばはん絡み』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-03T03:20:09.000Z,587,306,0,5469,697092
